Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Halal Nation,@HalalNation_,2025-01-03T00:00:55.000Z,True,Free Palestine,194,19K,81K,1.2M,[],[],"['\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8']",https://pbs.twimg.com/profile_images/1970032984599269376/hodK7lMW_bigger.jpg,https://x.com/HalalNation_/status/1874969150260760665,tweet_id:1874969150260760665
,@heldilili,2025-01-24T14:48:54.000Z,False,2015                                   2025,2,108,663,11K,[],[],[],https://pbs.twimg.com/profile_images/1782806501578485760/M5-9x7kv_bigger.jpg,https://x.com/heldilili/status/1882802765803761817,tweet_id:1882802765803761817
Halal Nation,@HalalNation_,2025-01-16T08:06:46.000Z,True,Free Palestine,60,2.2K,13K,179K,[],[],"['\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8', '\\U0001f1f5\\U0001f1f8']",https://pbs.twimg.com/profile_images/1970032984599269376/hodK7lMW_bigger.jpg,https://x.com/HalalNation_/status/1879802461743095882,tweet_id:1879802461743095882
Neri Colmenares #BayanMunaPartylist,@ColmenaresPH,2025-02-10T16:22:59.000Z,False,"Ngayong #Halalan2025 piliin ang partylist na subok na sa pakikibaka para sa interes nating lahat sa loob at labas ng Kongreso.

Ipaglaban natin ang:Pagtaas ng sweldoPagbaba ng presyoPaglaban sa Korapsyon!",6,174,430,14K,['#Halalan2025'],[],"['\\u2714\\ufe0f', '\\u2714\\ufe0f', '\\u2714\\ufe0f']",https://pbs.twimg.com/profile_images/1874481886657232897/cB-7FHla_bigger.jpg,https://x.com/ColmenaresPH/status/1888987035924578686,tweet_id:1888987035924578686
iMPACT Leadership,@iMPACTPH2019,2024-05-12T11:18:08.000Z,True,"PILIIN NATIN ANG PILIPINAS Isang taon na lang bago ang 2025 midterm elections.

Kahit mahirap ipaglaban, sa #Halalan2025, PILIIN NATIN ANG PILIPINAS.#MagpaRehistroKa",29,187,513,22K,"['#Halalan2025', '#MagpaRehistroKa']",[],['\\U0001f1f5\\U0001f1ed'],https://pbs.twimg.com/profile_images/1713681702726651904/8YeAQ_vn_bigger.jpg,https://x.com/iMPACTPH2019/status/1789616040252711007,tweet_id:1789616040252711007
ABS-CBN News,@ABSCBNNews,2025-05-09T23:00:01.000Z,True,Nasusunod ba ito sa inyong lugar? #Halalan2025,8,14,25,11K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1920977083360313611,tweet_id:1920977083360313611
GlennLopez,@glnnlopez,2025-05-09T17:59:13.000Z,False,"Kung isang taon kang nagpakabopols, okay lang. Pero sa Lunes? TEKA MUNA. Wag naman sana ‘yung boto mo, pati IQ mo ibababa. Pili ng maayos!  #Eleksyon2025",1,13,26,594,['#Eleksyon2025'],[],['\\U0001f1f5\\U0001f1ed'],https://pbs.twimg.com/profile_images/673692687061671936/gtb8Acdj_normal.jpg,https://x.com/glnnlopez/status/1920901384729178216,tweet_id:1920901384729178216
Rappler,@rapplerdotcom,2025-05-09T16:01:31.000Z,True,Will the Filipino voting public want to keep all three Villars in power?  #PHVote #AmbagNatin,98,300,639,51K,"['#PHVote', '#AmbagNatin']",[],['\\U0001f914'],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1920871766827626632,tweet_id:1920871766827626632
˖⋆♪♫⊹ MET YVES!,@dielikeagirl,2025-05-09T15:32:23.000Z,False,omg a hit tweet who gaf @ FILIPINOS please consider voting the MAKABAYAN slate if you still have blanks in your lists and Gabriela for partylist. lets love each other PLEASEE #46GabrielaPartylist #TaumbayanSaSenado #Halalan2025,0,5,47,15K,"['#46GabrielaPartylist', '#TaumbayanSaSenado', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1959610155861192705/B5xaO8FH_normal.jpg,https://x.com/dielikeagirl/status/1920864431736562148,tweet_id:1920864431736562148
sjhjjang,@yeppeunsjh,2025-05-09T14:52:57.000Z,False,"Ay wow sumasapaw #ParaSaBayan ! 

Kapamilya Actress Sharlene San Pedro shared her list of senators for #Halalan2025  Tara, iconsider natin! 5 AQUINO, Bambam  51  PANGILINAN, Kiko  25 ESPIRITU , Luke 45 MENDOZA, Heidi

For party-list (choose one):
 #51 Akbayan
#6 ML",1,20,51,4.2K,"['#ParaSaBayan', '#Halalan2025']",[],"['\\u2728', '\\u26aa\\ufe0f', '\\u26aa\\ufe0f', '\\u26aa\\ufe0f', '\\u26aa\\ufe0f']",https://pbs.twimg.com/profile_images/1637714099512696832/OKCcTnw9_normal.jpg,https://x.com/yeppeunsjh/status/1920854508533334479,tweet_id:1920854508533334479
˙⋆✮,@wuvkcmb,2025-05-09T13:51:01.000Z,False,"Vote Kiko Pangilinan and 
Bam Aquino  sa May 12  mga baklaaaaaaaa  #Halalan2025",0,6,83,1.9K,['#Halalan2025'],[],"['\\U0001f49a', '\\U0001f49a', '\\U0001f49a', '\\U0001f496', '\\U0001f496', '\\U0001f496']",https://pbs.twimg.com/profile_images/1946838944299016195/LTEn6nDV_normal.jpg,https://x.com/wuvkcmb/status/1920838922159956041,tweet_id:1920838922159956041
NewsWatch Plus PH,@newswatchplusph,2025-05-09T13:43:44.000Z,True,"""HINDI TAYO AATRAS""

WATCH: President Bongbong Marcos asserts the Philippines will not retreat in defending its territory, even against powerful foreign forces. |  RTVM#VoteWatch #Eleksyon2025",17,37,189,21K,"['#VoteWatch', '#Eleksyon2025']",['@TristanNodalo'],['\\U0001f3a5'],https://pbs.twimg.com/profile_images/1886646668541747203/cfuXSCAM_normal.jpg,https://x.com/newswatchplusph/status/1920837089299489014,tweet_id:1920837089299489014
Tristan Nodalo,@TristanNodalo,2025-05-09T13:28:48.000Z,True,"""HINDI TAYO AATRAS""

WATCH: President Bongbong Marcos asserts the Philippines will not retreat in defending its territory, even against powerful foreign forces.  RTVM#VoteWatch #Eleksyon2025",11,41,170,6.9K,"['#VoteWatch', '#Eleksyon2025']",['@newswatchplusph'],['\\U0001f3a5'],https://pbs.twimg.com/profile_images/1917907146580320256/RHFrzTQ__normal.jpg,https://x.com/TristanNodalo/status/1920833333375693268,tweet_id:1920833333375693268
੯‧̀͡⬮,@coIormetrue,2025-05-09T13:17:51.000Z,False,lahat ng kinilig ay required mag lapag ng BBS SHUCA votes sa maya app #Halalan2025,2,30,401,73K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1957604932632342530/_6nRz4Pg_normal.jpg,https://x.com/coIormetrue/status/1920830577810210939,tweet_id:1920830577810210939
AltIndayBadiday,@AltIndayBadiday,2025-05-09T13:07:23.000Z,False,The Final Word:#Halalan2025,4,14,75,8K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1963132203648634880/PC_v0C4f_normal.jpg,https://x.com/AltIndayBadiday/status/1920827942692618370,tweet_id:1920827942692618370
Tito Kap,@PTkapre24,2025-05-09T11:44:20.000Z,True,"""Mapanuri at pag-isipanng mabuti. Vote wisely""- BGYO
I stan the right group.#Halalan2025 #BGYO ",0,19,60,709,"['#Halalan2025', '#BGYO']",['@bgyo_ph'],[],https://pbs.twimg.com/profile_images/1730852340520079360/RyPPKXEm_normal.jpg,https://x.com/PTkapre24/status/1920807042446487865,tweet_id:1920807042446487865
levythehokage,@Ace_Yo_Bloom,2025-05-09T11:39:49.000Z,False,"#BGYO ending their live by reminding everyone to vote wisely.

“Maging mapanuri at matalino sa mga iboboto”

nah i stan the right group#Halalan2025 #Election2025",0,52,117,1.2K,"['#BGYO', '#Halalan2025', '#Election2025']",[],"['\\U0001f60c', '\\U0001f4af']",https://pbs.twimg.com/profile_images/1757804297499328512/Sv4o_Mdb_normal.jpg,https://x.com/Ace_Yo_Bloom/status/1920805907891380274,tweet_id:1920805907891380274
Mang Inasar ,@Mang_INASAR,2025-05-09T11:36:39.000Z,False,"Mga Kakampinks, 2-0 Strategy tayo para makapasok sa Top 12 sila Bam Aquino at Kiko Pangilinan!

VOTE FOR BAM AQUINO AND KIKO PANGILINAN ONLY. #Halalan2025",19,120,688,12K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1920805108616503630,tweet_id:1920805108616503630
K-POP STANS 4 GOOD GOVERNANCE,@KPOPSTANS4GG,2025-05-09T11:22:12.000Z,False," “We got that power, power! ”  

Bakit mahalaga ang boto mo? Kasi habang kumakalat ang disinfo at nauuso ang pagiging deadma, ikaw ang magtutulak ng totoong pagbabago. 

You are the moment. You are the movement.
Kaya sa eleksyon—vote like you mean it#Eleksyon2025",0,70,89,5.6K,['#Eleksyon2025'],[],"['\\U0001f3b6', '\\u26a1\\ufe0f', '\\U0001f64c', '\\U0001f914', '\\u2764\\ufe0f\\u200d\\U0001f525']",https://pbs.twimg.com/profile_images/1651938137978068992/Ir733Oh1_normal.jpg,https://x.com/KPOPSTANS4GG/status/1920801471655772332,tweet_id:1920801471655772332
Fall,@winter_Snowcold,2025-05-09T10:02:34.000Z,False,"Heidi, Bam, Kiko pangilinan, luke espiritu#halalan2025",2,2,102,6.1K,['#halalan2025'],[],[],https://pbs.twimg.com/profile_images/1946083450110226432/g2HUov4V_normal.jpg,https://x.com/winter_Snowcold/status/1920781433989145050,tweet_id:1920781433989145050
Katribu Youth,@katribu_natl,2025-05-09T09:56:34.000Z,False,Ang pulitika ng pambansang minorya! Buong pusong ineendorso ng Kabataan Para sa Tribung Pilipino o KATRIBU Youth ang #59 Bayan Muna Partylist at ang buong Makabayan Slate sa darating na #Halalan2025!,1,13,23,566,['#Halalan2025'],[],['\\u270a'],https://pbs.twimg.com/profile_images/1882784079466414080/DW2LPTMb_normal.jpg,https://x.com/katribu_natl/status/1920779922773086279,tweet_id:1920779922773086279
ABS-CBN News,@ABSCBNNews,2025-05-09T09:45:28.000Z,True,"The miting de avance for senatorial candidates Atty. Luke Espiritu and Leody de Guzman kicks off at Liwasang Bonifacio in Manila.   

Partido Lakas ng Masa Chairman Sonny Melencio opens the program. #Halalan2025 | via ",1,5,22,9.2K,['#Halalan2025'],['@PaigeJavier'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1920777127533695463,tweet_id:1920777127533695463
Ralph |,@heyralphhey,2025-05-09T09:45:07.000Z,False,"I’m not voting based on “winnability” (h8 the word). I’m voting for candidates whose principles and morals reflect my own values.

Elections shouldn’t be a game of odds, but a stand for what we truly believe in. I still have one more slot for senator, suggestions? #Halalan2025",17,154,944,40K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1963205443523854336/f8RUHUAI_normal.jpg,https://x.com/heyralphhey/status/1920777040413741306,tweet_id:1920777040413741306
fianne,@mhrnbub,2025-05-09T09:31:49.000Z,False,Bumoto ng tama at nang tama #ALAMAT #ALAMATMulto#Halalan2025,2,38,44,2.7K,"['#ALAMAT', '#ALAMATMulto', '#Halalan2025']",[],['\\U0001f90e'],https://pbs.twimg.com/profile_images/1965017467975094272/xY_Ue8CH_normal.jpg,https://x.com/mhrnbub/status/1920773693581509031,tweet_id:1920773693581509031
merah (fan acct),@zhoumara_622,2025-05-09T06:37:43.000Z,True,"Throwback to my film shots during the Ayala rally last 2022.

Sana di pa tayo mawalan ng pag-asa kahit ang hirap hirap  bumoto tayo nang maayos sa Lunes. #Halalan2025",2,2,13,734,['#Halalan2025'],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1676257115172925441/iYhgQnhM_normal.jpg,https://x.com/zhoumara_622/status/1920729879240171780,tweet_id:1920729879240171780
PCIJ,@PCIJdotOrg,2025-05-09T05:59:21.000Z,False,"Villar, Marcos, Binay, Tolentino, Dela Rosa, Abalos, Revilla, and Go. Based on data from Nielsen Ad Intel from January 2024 to March 2025. #phvoteRead our report: pcij.org/2025/05/09/8-s
…",1,39,36,10K,['#phvote'],[],[],https://pbs.twimg.com/profile_images/1785506948806557696/8NPZK8F2_normal.jpg,https://x.com/PCIJdotOrg/status/1920720226498249021,tweet_id:1920720226498249021
Mang Inasar ,@Mang_INASAR,2025-05-09T05:45:23.000Z,False,BAM AQUINO AT KIKO PANGILINAN LANG AKO FOR SENATOR NGAYONG #Halalan2025!,9,83,651,11K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1920716711478641126,tweet_id:1920716711478641126
haNN,@hannieyh,2025-05-09T03:02:17.000Z,False,"Belle’s latest IG story#BelleMariano  #DonBelle 

Vote Wisely on May12 everyone! #Halalan2025",1,14,50,1.5K,"['#BelleMariano', '#DonBelle', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1961006590875844608/DBjBtGho_normal.jpg,https://x.com/hannieyh/status/1920675663301779810,tweet_id:1920675663301779810
/ˈbraɪ/,@bryallmeans_,2025-05-09T02:40:40.000Z,False,"Dahil bawat boto ay mahalaga, bumoto nang wasto at tama. #Halalan2025",2,0,30,1.5K,['#Halalan2025'],[],"['\\u2705', '\\U0001f5f3\\ufe0f']",https://pbs.twimg.com/profile_images/1964895158895542272/mtINmtcw_normal.jpg,https://x.com/bryallmeans_/status/1920670224874934426,tweet_id:1920670224874934426
Zelah Grace DonBelle ﹏𓊝﹏𓂁﹏⊹ ࣪ ˖ IA FTM,@Yoongierine08,2025-05-09T02:33:16.000Z,False,"Ang Kandidatong gumastos ng malaki habang kampanya, malaki din ang babawiin sa kaban ng Bayan kapag nakaupo na. Pilipinas, we deserve better governance.Enough of the circus sa gobyerno. Talinuhan natin sa pagboto sa May 12. #Halalan2025",1,11,30,1.6K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1913830535492952064/ZM-IsFmr_normal.jpg,https://x.com/Yoongierine08/status/1920668362859749835,tweet_id:1920668362859749835
iMoymoy,@romeltabug,2025-05-08T20:27:22.000Z,False,Ang hilig ng mga Pinoy talaga kahit saang kumpetisyon. Boplaks lang pagdating sa eleksyon. Hmmmm   #Eleksyon2025,2,10,130,16K,"['#', 'Eleksyon2025']",[],"['\\U0001f914', '\\U0001f601']",https://pbs.twimg.com/profile_images/1787784166895165440/b1l5OIlN_normal.jpg,https://x.com/romeltabug/status/1920576280593944839,tweet_id:1920576280593944839
Anjo Bagaoisan,@anjo_bagaoisan,2025-05-08T16:01:34.000Z,False,"Bagong tinig, iisa pa ring himig.

Nagsama-sama sina Maki, BGYO, Angela Ken, WRIVE, Carmelle Collado at Sofronio Vasquez para sa theme song ng ABS-CBN News ngayong #Halalan2025.

Streaming na sa ABS-CBN News YouTube, Facebook, at sa Spotify at Apple Music. #AkoAngSimula",3,80,226,3.5K,"['#Halalan2025', '#AkoAngSimula']",[],[],https://pbs.twimg.com/profile_images/1949001443865714688/0wcigdEr_normal.jpg,https://x.com/anjo_bagaoisan/status/1920509390848729523,tweet_id:1920509390848729523
ABS-CBN News,@ABSCBNNews,2025-05-08T16:00:02.000Z,True,"Bagong tinig, isa pa ring himig.

Panoorin at pakinggan ang pagsasama-sama nina Maki, BGYO, Angela Ken, WRIVE, Carmelle Collado at Sofronio Vasquez para bigyang-buhay ang theme song ng ABS-CBN News ngayong #Halalan2025.

Streaming na sa ABS-CBN News YouTube, Facebook, at sa",3,85,265,11K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1920509002896847294,tweet_id:1920509002896847294
Mang Inasar ,@Mang_INASAR,2025-05-08T15:37:27.000Z,False,"Oplan 2-0 tayo mga Kakampinks!

Para may chance manalo sila BAM AQUINO AT KIKO PANGILINAN SA SENADO! #Halalan2025Vote for Bam Aquino and Kiko Pangilinan ONLY!",0,6,27,401,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1920503320470565198,tweet_id:1920503320470565198
Mang Inasar ,@Mang_INASAR,2025-05-08T14:10:23.000Z,False,"Mga Kakampinks, sama-sama nating ipanalo sila Bam Aquino at Kiko Pangilinan sa Senado!

VOTE BAM AQUINO AND KIKO PANGILINAN FOR SENATOR.

2-0 Strategy! May chance makapasok sila sa Top 12! #Halalan2025",3,161,648,10K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1920481410865115158,tweet_id:1920481410865115158
Philstar.com,@PhilstarNews,2025-05-08T12:15:11.000Z,True,"DUTERTE YOUTH HIT WITH DISQUALIFICATION COMPLAINT

Duterte Youth, one of the leading party-list groups in pre-election surveys, was hit with a disqualification complaint over repeated red-tagging. #Eleksyon2025Read: philstar.com/headlines/2025
…",143,335,1.9K,75K,['#Eleksyon2025'],[],[],https://pbs.twimg.com/profile_images/1680030555533094914/SYPGXvTB_normal.png,https://x.com/PhilstarNews/status/1920452416433959006,tweet_id:1920452416433959006
KUYA RY,@YourKuyaRyan,2025-05-08T12:11:12.000Z,False,"Kiko, Bam, Heidi, and Luke are my official top 4. Let’s use our small voices to make a difference

PARA SA BAYAN#Halalan2025 #VoteWisely",4,5,40,1.3K,"['#Halalan2025', '#VoteWisely']",[],[],https://pbs.twimg.com/profile_images/1946550807576338432/A67CWP8V_normal.jpg,https://x.com/YourKuyaRyan/status/1920451415119372799,tweet_id:1920451415119372799
Mang Inasar ,@Mang_INASAR,2025-05-08T10:46:06.000Z,False,"VOTE FOR BAM AQUNO AND KIKO PANGILINAN ONLY FOR SENATOR.

2-0 Strategy para makapasok sa Top 12 ang KikoBam! #Halalan2025",8,104,458,8.2K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1920429998160093378,tweet_id:1920429998160093378
GMA Integrated News,@gmanews,2025-05-08T10:03:19.000Z,True,"Kinawayan lang, akala mo may chance na? Ano 'yan, delulu? Mapa-relasyon man 'yan o para sa bayan, mahirap makulong sa idea ng ""Nanoships""! Kaya ngayong #Eleksyon2025, 'wag na tayong magpadala sa sarili nating pantasya. Bumoto tayo ng taong may plataporma at may puso na",7,148,417,32K,['#Eleksyon2025'],[],['\\U0001f633'],https://pbs.twimg.com/profile_images/1700474798563110912/l146nN3-_normal.jpg,https://x.com/gmanews/status/1920419231407222821,tweet_id:1920419231407222821
Mang Inasar ,@Mang_INASAR,2025-05-08T06:08:32.000Z,False,"Kung gusto nyo makapasok sa TOP 12 ngayong Halalan 2025 sila Bam Aquino at Kiko Pangilinan, DAPAT SILANG DALAWA LANG ANG IBOBOTO NYONG SENADOR. #Halalan2025 

BAM AQUNO AND KIKO PANGILINAN ONLY for Senator!",11,43,351,5.7K,['#Halalan2025'],[],"['\\U0001f338', '\\U0001f496']",https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1920360147353817109,tweet_id:1920360147353817109
Mang Inasar ,@Mang_INASAR,2025-05-08T05:42:15.000Z,False,"WAG SAYANGIN ANG BOTO MO.

BAM AQUINO AT KIKO PANGILINAN LANG TAYO. #Halalan2025 #MLPartylist for Leila De Lima",1,7,32,364,"['#Halalan2025', '#MLPartylist']",[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1920353534777708683,tweet_id:1920353534777708683
steven votes,@srbal__,2025-05-08T05:21:00.000Z,True,"Hope for the best, prepare for the worst

Nakakapanlumo! #Halalan2025",0,5,27,985,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1810637115257995264/9CJnaHgW_normal.jpg,https://x.com/srbal__/status/1920348187304271880,tweet_id:1920348187304271880
Rappler,@rapplerdotcom,2025-05-08T04:22:17.000Z,True,"'[Sia's remarks] revealed a troubling lack of respect for human dignity and a serious disregard for the standards of decency and ethical conduct expected of anyone seeking public office,' reads the ruling by the all-male 2nd Division #PHVote rappler.com/philippines/el
…",30,23,125,7K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1920333410133844389,tweet_id:1920333410133844389
Rappler,@rapplerdotcom,2025-05-08T04:14:17.000Z,True,Residents of Tierra Nova in Caloocan realize they are not the only long-suffering clients of PrimeWater.  #PHVote,7,71,317,13K,['#PHVote'],[],['\\U0001f4a7'],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1920331395316035782,tweet_id:1920331395316035782
